who_id,spatial_type,country_code,region,sex,prevalence,ci_low,ci_high,year
3449292,Country,ARE,Eastern Mediterranean,Both sexes,53.392265,45.983047,60.378002,2007
3449813,Country,ESP,Europe,Female,44.756016,32.434483,57.820904,2000
3450146,Country,NIC,Americas,Male,32.886608,10.891201,62.53059,2022
3450172,Country,CRI,Americas,Male,37.018429,26.481003,48.328136,2008
3450866,Country,KAZ,Europe,Female,27.113415,6.3253107,58.17268,2021
3450948,Country,NLD,Europe,Both sexes,18.756348,14.177677,23.88908,2002
3451110,Country,RUS,Europe,Male,10.528451,5.5821209,17.313755,2001
3451147,Country,BIH,Europe,Female,19.861229,10.595158,31.789551,2006
3451168,Country,CHL,Americas,Male,22.576698,11.5676,37.003544,2003
3451415,Global,GLOBAL,,Female,31.941717,28.993725,35.006111,2018
3451502,Country,YEM,Eastern Mediterranean,Female,34.091618,7.442461,69.712502,2022
3451838,Country,GNQ,Africa,Male,15.936107,4.9845033,35.201469,2016
3451941,Country,LKA,South-East Asia,Both sexes,29.509041,24.306322,34.871056,2014
3452283,Country,FIN,Europe,Both sexes,17.788904,14.357381,21.601242,2010
3452796,Country,GEO,Europe,Both sexes,20.836672,15.591958,26.812145,2015
3452837,Country,NLD,Europe,Male,17.663012,12.063815,24.096899,2003
3452889,Country,MOZ,Africa,Male,6.8084707,3.1238799,12.227645,2007
3453704,Country,BEL,Europe,Both sexes,38.003193,33.577255,42.301552,2009
3454549,Country,DOM,Americas,Male,28.792667,11.238374,54.624336,2016
3455126,Country,SYR,Eastern Mediterranean,Male,28.718433,11.659463,52.002216,2006
3455272,Country,POL,Europe,Male,33.271103,24.175314,42.86153,2019
3455685,Country,HND,Americas,Female,39.18726,13.814566,68.533592,2015
3456311,Country,PRK,South-East Asia,Male,18.805624,6.0201759,39.785706,2005
3456608,Country,NAM,Africa,Both sexes,25.781199,10.676518,44.719898,2021
3456739,Country,DJI,Eastern Mediterranean,Male,15.859943,4.7269936,34.722664,2003
3457124,Country,MLI,Africa,Male,26.073202,8.5904856,50.178581,2021
3457232,Country,NRU,Western Pacific,Male,42.309208,27.909704,57.509644,2001
3458155,Country,LKA,South-East Asia,Male,26.45919,18.175303,35.789005,2019
3461464,Country,PRI,Americas,Both sexes,40.04604,21.294415,60.296059,2018
3461882,Country,OMN,Eastern Mediterranean,Male,30.894369,21.119612,41.610592,2007
3462193,Country,CAF,Africa,Female,22.288439,4.57832,50.635242,2000
3463114,Country,PLW,Western Pacific,Female,36.066082,17.34812,57.2178,2021
3464891,Country,GTM,Americas,Female,22.796021,15.019284,31.545015,2010
3466485,Country,UZB,Europe,Male,17.688164,12.468249,23.908705,2014
3469107,Country,BFA,Africa,Male,15.681373,10.397092,22.206984,2007
3469294,World Bank Income Group,WB_HI,,Both sexes,32.155704,30.016909,34.296928,2017
3469513,Country,CHE,Europe,Both sexes,24.263037,15.928565,33.863567,2009
3470929,Country,GMB,Africa,Male,16.947899,6.8015771,31.36273,2019
3471377,Country,NPL,South-East Asia,Male,10.152924,5.7083702,16.062082,2019
3472148,Country,CUB,Americas,Male,47.801857,34.670929,60.921997,2020
3472220,Country,FJI,Western Pacific,Male,11.14403,5.3875589,19.062656,2014
3474108,Country,SDN,Eastern Mediterranean,Male,17.234802,7.9850016,30.007685,2022
3474651,Country,KNA,Americas,Male,32.601265,14.170763,54.604012,2018
3475784,Country,BEN,Africa,Female,19.633116,10.128207,32.210785,2018
3476287,Country,PSE,Eastern Mediterranean,Female,36.141098,25.946341,47.162609,2018
3477125,Country,IRL,Europe,Male,22.561909,17.450932,28.41506,2017
3477169,Country,NAM,Africa,Female,39.320988,25.972445,54.669971,2006
3478163,Country,QAT,Eastern Mediterranean,Male,43.991196,30.170149,58.317364,2005
3478943,Country,SLB,Western Pacific,Both sexes,36.593075,24.818113,49.864941,2000
3480306,Country,BTN,South-East Asia,Both sexes,10.955461,6.4909019,16.857658,2008
3480612,Country,SYR,Eastern Mediterranean,Both sexes,36.851849,18.394146,57.808598,2019
3480739,Country,ISL,Europe,Male,25.047117,9.0399809,48.357956,2016
3480992,Country,THA,South-East Asia,Male,17.699123,11.772225,24.668301,2006
3481712,Country,VCT,Americas,Female,32.335354,14.415926,55.758446,2003
3482743,Country,TGO,Africa,Male,13.204426,6.1787801,22.498262,2005
3483424,Country,BEL,Europe,Female,35.575443,28.380112,43.375595,2015
3483528,Country,BRB,Americas,Female,45.807106,30.23226,62.257458,2011
3483668,Country,MUS,Africa,Female,34.323578,21.68502,47.980682,2021
3484875,Country,BGR,Europe,Female,25.034424,15.667952,35.429585,2006
3485443,Country,JAM,Americas,Both sexes,33.223301,23.755571,43.160954,2011
3486207,World Bank Income Group,WB_LI,,Female,20.143423,16.210838,24.694326,2013
3486300,Country,HND,Americas,Female,34.932526,12.51897,62.988426,2007
3486749,Country,HRV,Europe,Male,20.581913,14.740404,27.166939,2014
3486853,Country,IDN,South-East Asia,Male,19.685719,11.97229,28.482141,2018
3486935,Country,ARM,Europe,Male,24.088495,14.469213,35.203285,2012
3487363,Country,MYS,Western Pacific,Both sexes,41.127445,36.399994,45.801254,2008
3487706,Country,CHE,Europe,Female,29.624779,10.839232,53.649849,2002
3490044,Country,BEN,Africa,Male,14.931893,8.6762342,22.785856,2011
3490233,Country,YEM,Eastern Mediterranean,Both sexes,29.189533,11.69716,50.917553,2022
3491677,Country,YEM,Eastern Mediterranean,Male,20.399084,7.4987812,41.144485,2012
3491988,Country,TZA,Africa,Male,6.1647348,3.5049775,9.6401501,2015
3492298,World Bank Income Group,WB_UMI,,Male,26.649532,22.32687,31.505022,2019
3494473,Country,PER,Americas,Female,29.794249,9.6953144,57.29657,2002
3495085,Country,ESP,Europe,Both sexes,30.690443,26.589674,34.980064,2012
3497411,Country,BRN,Western Pacific,Male,25.62178,15.659941,37.494709,2012
3498512,Country,TON,Western Pacific,Both sexes,30.665785,20.188877,42.423931,2022
3499003,Country,VUT,Western Pacific,Female,10.012539,3.6476631,19.961517,2016
3499679,Country,PAN,Americas,Both sexes,41.212555,26.902235,56.162827,2006
3499786,Country,COD,Africa,Female,18.784988,4.8774414,40.157932,2009
3500504,Country,ESP,Europe,Female,35.577332,29.192022,42.506027,2010
3501115,Country,IRL,Europe,Both sexes,31.25771,26.827251,35.912411,2010
3501333,Country,ITA,Europe,Both sexes,42.790924,36.71809,48.91581,2008
3501866,Country,EST,Europe,Female,13.419238,8.6232061,19.106514,2006
3502864,Country,LBN,Eastern Mediterranean,Female,39.945698,27.209431,53.648655,2007
3504466,Country,NZL,Western Pacific,Female,19.505217,12.976088,27.470663,2022
3505048,Country,BGR,Europe,Female,30.262613,21.520981,39.781776,2018
3505092,Country,NLD,Europe,Both sexes,16.770449,13.365185,20.666113,2006
3505850,Country,AND,Europe,Both sexes,32.688747,23.737829,42.549129,2008
3505851,Country,GUY,Americas,Both sexes,29.42869,20.065115,40.165432,2009
3506009,Country,BTN,South-East Asia,Both sexes,10.145692,7.1523042,13.773786,2015
3506775,Country,JAM,Americas,Male,27.236609,16.180996,40.448524,2011
3508909,Country,PAN,Americas,Male,33.654411,15.444301,55.215633,2004
3509148,Country,CMR,Africa,Both sexes,20.699797,9.3984356,36.076519,2013
3509252,Country,PRI,Americas,Female,41.836903,17.222601,69.826202,2013
3509579,Country,SAU,Eastern Mediterranean,Male,47.983856,37.8475,58.211529,2017
3509989,Country,ARG,Americas,Female,35.850323,20.160126,54.599373,2003
3510583,Country,FIN,Europe,Male,21.137922,15.462496,27.918875,2007
3511388,Region,EUR,,Both sexes,24.77557,22.350355,27.531858,2019
3512015,Country,MHL,Western Pacific,Male,17.444546,3.7365227,39.866013,2021
3512263,Country,VUT,Western Pacific,Both sexes,12.488978,7.1066089,19.240145,2006
3512580,Country,COM,Africa,Both sexes,14.451114,8.2709513,22.581783,2016
3512799,Country,KWT,Eastern Mediterranean,Female,64.41507,43.000332,82.507355,2017
3512993,Country,ISR,Europe,Male,24.835625,8.0066624,51.219421,2019
3513473,Country,SDN,Eastern Mediterranean,Male,19.017019,7.5962768,34.730549,2003
3513668,Country,TJK,Europe,Female,36.575527,22.193331,52.763577,2010
3514644,Country,CHN,Western Pacific,Both sexes,20.168175,15.887321,24.887653,2004
3516273,Country,ESP,Europe,Male,20.896717,14.651439,28.081158,2020
3516411,Country,AND,Europe,Both sexes,27.805143,13.737051,45.596779,2020
3518432,Country,TON,Western Pacific,Male,22.730852,13.024484,34.824345,2020
3519137,Country,IND,South-East Asia,Male,35.206421,25.528645,45.701115,2016
3519369,Country,HND,Americas,Female,35.95681,13.491732,63.995342,2009
3519373,Country,IRL,Europe,Female,35.225754,28.611046,42.123142,2010
3519845,Country,SLV,Americas,Female,34.608143,12.624511,62.004726,2001
3520032,Country,JOR,Eastern Mediterranean,Both sexes,28.087543,20.754852,35.989704,2018
3520822,Country,ISR,Europe,Female,37.817467,12.202227,68.627953,2002
3524316,Country,IRQ,Eastern Mediterranean,Female,47.920456,32.074432,64.087639,2006
3524821,Country,DEU,Europe,Male,17.072264,13.169774,21.428528,2008
3525735,Country,NRU,Western Pacific,Female,44.273544,33.126801,55.654823,2012
3527230,Country,CMR,Africa,Male,16.296377,3.9555683,39.179665,2021
3527573,Country,GRD,Americas,Male,26.618206,15.134637,41.066681,2016
3529802,Country,ISL,Europe,Male,25.284048,9.522871,47.998207,2015
3530337,Country,NPL,South-East Asia,Female,10.21871,6.3899331,14.891556,2008
3530520,Country,ETH,Africa,Male,6.6755242,2.6376567,12.651414,2020
3533932,Country,CYP,Europe,Both sexes,41.713573,35.523125,48.100533,2014
3535499,Country,KEN,Africa,Both sexes,11.515444,8.0421782,15.775549,2007
3537580,Country,PSE,Eastern Mediterranean,Male,26.055687,16.50421,37.340725,2022
3537612,Country,COD,Africa,Male,15.200974,4.8852043,32.779469,2005
3539300,Country,AUS,Western Pacific,Female,28.209642,20.391085,37.010818,2016
3540179,Country,NGA,Africa,Male,15.975586,4.3334031,35.444824,2018
3542828,Region,AFR,,Male,14.77841,11.244967,19.373421,2019
3545849,Country,EGY,Eastern Mediterranean,Both sexes,31.071213,20.147749,43.584259,2003
3545974,Country,PER,Americas,Female,32.377155,18.64538,47.994339,2012
3546783,Country,BDI,Africa,Female,14.842151,2.5016756,37.071999,2017
3547556,World Bank Income Group,WB_LI,,Both sexes,18.91193,15.252854,23.170305,2000
3547777,Country,MYS,Western Pacific,Male,35.373798,26.372147,45.538052,2001
3550223,Country,SDN,Eastern Mediterranean,Both sexes,20.59153,13.481285,28.635841,2010
3553032,Country,CPV,Africa,Male,20.239271,13.407968,28.226618,2015
3554943,Country,MKD,Europe,Female,31.073479,12.009287,56.143475,2020
3555056,Country,BOL,Americas,Female,26.124073,7.798975,53.473812,2002
3555872,Country,KEN,Africa,Female,11.455677,6.6426883,17.385159,2012
3557216,Region,AMR,,Male,28.828552,25.533623,32.183804,2015
3557227,Country,FJI,Western Pacific,Both sexes,19.88658,13.130042,27.71093,2008
3558176,Country,TUR,Europe,Female,51.268208,40.906116,62.098988,2013
3558354,Country,ISL,Europe,Both sexes,28.308746,14.358288,45.869095,2013
3558675,Country,HTI,Americas,Female,35.785942,8.0943365,70.853134,2022
3559027,Country,LKA,South-East Asia,Male,24.296606,17.514479,31.901403,2016
3560860,Country,PRK,South-East Asia,Female,23.370918,6.5479918,50.388874,2003
3561585,Country,LVA,Europe,Male,16.178701,11.198606,21.964212,2013
3562118,Global,GLOBAL,,Female,25.853582,22.299282,29.560926,2001
3565642,Region,WPR,,Female,21.1759,17.30364,25.36839,2007
3566847,Country,ROU,Europe,Male,33.440102,24.49057,43.455132,2019
3569196,Country,SYC,Africa,Female,20.83733,11.469728,32.308445,2015
3569208,Country,NPL,South-East Asia,Both sexes,10.420341,7.1055813,14.400369,2005
3569432,Country,HUN,Europe,Male,21.798767,16.245316,28.062975,2013
3574370,Country,TUV,Western Pacific,Both sexes,25.742296,16.62801,36.191864,2019
3577432,Region,AFR,,Male,17.177032,13.904518,21.673689,2007
3578167,Country,PLW,Western Pacific,Both sexes,28.086639,20.399059,36.354904,2015
3578929,Country,UZB,Europe,Female,17.176334,11.588292,23.715029,2009
3579121,Country,SLV,Americas,Male,28.361092,16.889627,41.397793,2010
3579248,Country,POL,Europe,Both sexes,31.005335,25.785156,36.483654,2014
3579721,Country,KGZ,Europe,Both sexes,17.65522,11.652773,24.782431,2010
3581881,Country,LTU,Europe,Female,19.973166,12.727715,28.63665,2021
3584135,Country,KGZ,Europe,Female,19.893482,10.863762,31.275589,2010
3584933,Country,NIU,Western Pacific,Female,15.509309,5.1097527,30.99719,2004
3585609,Country,USA,Americas,Male,26.832333,21.980152,31.813562,2010
3588015,Country,TCD,Africa,Both sexes,21.014183,14.007449,29.720825,2009
3588077,Country,THA,South-East Asia,Female,21.804688,16.746267,27.450089,2010
3588549,Country,GNQ,Africa,Both sexes,20.340139,8.8424749,36.795654,2016
3589863,Country,CRI,Americas,Female,50.812496,33.037281,68.841431,2004
3590419,Country,SRB,Europe,Male,41.100224,21.642153,61.328804,2017
3591608,Country,LSO,Africa,Female,7.5284405,1.6687369,18.75407,2021
3591906,Country,CAF,Africa,Female,19.298033,4.0014443,44.299038,2017
3592121,Country,DNK,Europe,Female,15.907888,11.021791,21.712044,2014
3592520,Country,BLR,Europe,Male,14.618116,8.9523811,21.462299,2020
3593038,Country,SLV,Americas,Female,40.703167,27.063072,55.43819,2013
3594467,Country,TCD,Africa,Both sexes,18.269413,8.1114178,33.030727,2019
3595730,Country,CPV,Africa,Male,20.74794,13.258762,29.526155,2017
3597423,Country,DZA,Africa,Male,17.512033,7.4986668,31.86167,2005
3597443,Country,GRD,Americas,Male,25.177488,15.679251,37.242012,2011
3598407,Country,LUX,Europe,Both sexes,24.2216,19.243237,29.598534,2005
3598631,Country,PLW,Western Pacific,Both sexes,34.049271,21.265455,47.976269,2003
3599905,Country,UGA,Africa,Male,8.9184971,2.4048357,20.142027,2000
3599990,Country,CIV,Africa,Male,16.137129,5.2536507,32.775753,2018
3600066,Country,LBY,Eastern Mediterranean,Both sexes,42.556492,35.699684,49.543365,2016
3601591,Country,BEN,Africa,Female,19.030481,9.1953096,31.507332,2007
3601878,Country,SAU,Eastern Mediterranean,Female,58.967323,45.064972,71.528519,2020
3603652,Country,PLW,Western Pacific,Male,21.721788,13.759269,31.252188,2013
3603864,Country,VCT,Americas,Male,18.914862,9.5260687,31.257326,2006
3605387,Country,BRA,Americas,Female,41.93924,32.246788,51.967342,2017
3605686,Country,NOR,Europe,Male,31.769938,15.007743,52.523582,2021
3605827,Country,PRT,Europe,Male,39.689743,29.503233,50.129902,2003
3606984,Country,TLS,South-East Asia,Male,18.866726,7.6095419,34.811802,2018
3607498,Country,GRC,Europe,Male,28.947079,22.232595,36.234985,2010
3607549,Country,MUS,Africa,Male,25.622114,18.17524,34.048714,2011
3607817,Country,QAT,Eastern Mediterranean,Male,49.101711,30.775524,67.266106,2018
3608229,Country,QAT,Eastern Mediterranean,Female,61.118412,40.840221,79.450462,2016
3608900,World Bank Income Group,WB_HI,,Both sexes,31.231298,28.654613,33.847225,2007
3611139,Country,BGD,South-East Asia,Female,32.805443,19.167528,48.892189,2000
3611966,Country,NOR,Europe,Male,31.846937,14.378747,53.897942,2022
3612083,Country,IDN,South-East Asia,Male,16.483471,10.424282,23.971947,2009
3612679,World Bank Income Group,WB_HI,,Female,34.699898,31.061502,38.393421,2009
3615088,Country,HRV,Europe,Male,15.330243,9.682992,22.076263,2007
3615322,Country,SYC,Africa,Both sexes,21.784483,16.52286,27.894684,2006
3615517,Country,DJI,Eastern Mediterranean,Male,15.648323,4.8382759,34.15136,2004
3616134,Country,BLZ,Americas,Both sexes,35.860149,20.439474,53.522388,2008
3616595,Country,LSO,Africa,Both sexes,7.977572,3.1545525,15.809129,2022
3617880,Country,BHS,Americas,Both sexes,37.403961,30.444929,44.607475,2015
3618015,Country,MRT,Africa,Male,41.137333,25.602642,57.540428,2011
3618227,Country,KIR,Western Pacific,Female,43.025967,30.326384,56.324665,2014
3618901,Country,BOL,Americas,Both sexes,22.006931,11.643591,35.579311,2005
3619417,World Bank Income Group,WB_UMI,,Both sexes,23.651258,21.679344,25.637838,2011
3619630,World Bank Income Group,WB_UMI,,Male,26.279194,22.296265,30.737511,2018
3620642,Country,BEL,Europe,Both sexes,28.013346,22.35058,34.128876,2019
3620706,Country,LUX,Europe,Both sexes,24.867044,19.545633,30.609026,2004
3621106,Country,AND,Europe,Male,29.241482,16.293873,44.769226,2013
3621273,Country,GEO,Europe,Male,21.972452,13.069881,32.244137,2018
3621677,Country,OMN,Eastern Mediterranean,Both sexes,35.080795,27.718782,42.712715,2008
3622198,Country,KAZ,Europe,Both sexes,19.872578,13.434307,27.46048,2006
3624410,Country,COK,Western Pacific,Female,53.879429,41.558285,65.871201,2005
3624488,Country,BOL,Americas,Both sexes,21.918222,12.430396,33.807121,2007
3625964,Country,HND,Americas,Female,31.634491,8.1554279,65.352081,2000
3628351,Country,AND,Europe,Both sexes,28.132069,14.511093,45.053558,2019
3629521,Country,VUT,Western Pacific,Both sexes,8.6338873,4.5802617,14.410327,2016
3630242,Country,ZAF,Africa,Male,45.940933,38.136005,53.887985,2006
3633485,Country,LKA,South-East Asia,Both sexes,28.60165,23.635357,33.713436,2013
3635024,Country,EST,Europe,Female,13.278362,8.2906675,19.252903,2005
3636093,Region,WPR,,Both sexes,20.68387,16.88295,25.01134,2002
3638030,Country,PNG,Western Pacific,Both sexes,14.387795,8.8813143,21.157412,2011
3640113,Country,IRN,Eastern Mediterranean,Both sexes,45.504551,37.707016,52.996361,2021
3640138,Country,ISR,Europe,Both sexes,33.281197,17.4589,52.343952,2004
3640674,Country,MDV,South-East Asia,Both sexes,24.32468,17.763519,31.844217,2016
3640870,Country,KOR,Western Pacific,Male,32.191772,25.968719,38.915367,2008
3640923,Country,PLW,Western Pacific,Male,17.519226,8.3132343,30.900669,2020
3641359,Country,NLD,Europe,Both sexes,10.927268,8.5880222,13.487668,2018
3641982,Country,ARM,Europe,Both sexes,25.690872,17.478699,35.079716,2018
3642385,Country,SUR,Americas,Both sexes,35.774708,20.389059,52.595997,2000
3642437,Country,KHM,Western Pacific,Female,13.654645,8.5208778,20.191713,2017
3643880,Country,GEO,Europe,Male,16.58498,11.274019,22.958561,2007
3646045,Country,SEN,Africa,Both sexes,17.997227,12.160816,25.102669,2013
3646087,Region,AMR,,Male,29.262579,25.604815,32.974518,2017
3646179,Country,GMB,Africa,Both sexes,21.173557,12.556585,31.59968,2017
3646963,Country,BRN,Western Pacific,Female,30.889999,13.646178,52.467918,2004
3647186,Country,ALB,Europe,Female,24.397738,5.0713391,56.316555,2000
3647809,Country,MDG,Africa,Both sexes,16.134918,6.0119271,31.900019,2001
3648202,Country,FJI,Western Pacific,Female,30.229845,11.427897,55.577682,2000
3648682,Country,CHN,Western Pacific,Male,21.634548,15.944454,28.195896,2005
3649144,Country,NIU,Western Pacific,Male,15.644095,5.3936286,30.453917,2003
3650203,Country,NZL,Western Pacific,Male,17.836479,12.407999,24.227327,2021
3651266,Country,IND,South-East Asia,Both sexes,44.110226,35.713001,53.127151,2018
3651643,Country,TON,Western Pacific,Both sexes,31.607414,21.732309,42.023087,2004
3653295,Country,MNE,Europe,Male,17.984898,6.2456183,38.34967,2009
3653348,Country,KGZ,Europe,Male,16.631062,7.5190239,29.15502,2019
3653440,Country,NLD,Europe,Male,9.6663799,6.8871999,13.090023,2018
3653794,Country,BLZ,Americas,Female,40.664898,16.299362,68.394318,2007
3654328,Country,VCT,Americas,Male,20.470545,10.862782,32.417923,2018
3654586,Country,SVN,Europe,Both sexes,18.765493,13.618098,24.423103,2020
